,Title,Pub_name,DOI,Cover_Date,URL,Link,Main_URL
2114,In situ plasmonic Bi grown on I<ce:sup loc=post>−</ce:sup> doped Bi<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf> for enhanced visible-light-driven photocatalysis to mineralize diverse refractory organic pollutants,Separation and Purification Technology,10.1016/j.seppur.2020.117119,2020-11-01,https://api.elsevier.com/content/article/pii/S1383586620315938,https://api.elsevier.com/content/article/doi/10.1016/j.seppur.2020.117119?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1383586620315938
2115,Microwave-assisted and ultrasonic phyto-synthesis of TiO<ce:inf loc=post>2</ce:inf>/g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> for solar driven-water remediation from toxic metals and organic pollutants,Materials Science and Engineering: B,10.1016/j.mseb.2024.117679,2024-12-31,https://api.elsevier.com/content/article/pii/S0921510724005087,https://api.elsevier.com/content/article/doi/10.1016/j.mseb.2024.117679?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0921510724005087
2116,A simple one-pot strategy for the synthesis of ternary reduced graphite oxide/SnO<ce:inf loc=post>2</ce:inf>/Au hybrid nanomaterials,Carbon,10.1016/j.carbon.2011.04.053,2011-09-30,https://api.elsevier.com/content/article/pii/S0008622311003174,https://api.elsevier.com/content/article/doi/10.1016/j.carbon.2011.04.053?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0008622311003174
2117,Chapter 6: Engineered Nanomaterials for Industrial Application: An Overview,Handbook of Nanomaterials for Industrial Applications,10.1016/B978-0-12-813351-4.00006-7,2018-12-31,https://api.elsevier.com/content/article/pii/B9780128133514000067,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-813351-4.00006-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128133514000067
2118,Chiral semiconductor nanorod heterostructures with high photocatalysis activity,Applied Catalysis B: Environmental,10.1016/j.apcatb.2019.01.038,2019-05-15,https://api.elsevier.com/content/article/pii/S0926337319300384,https://api.elsevier.com/content/article/doi/10.1016/j.apcatb.2019.01.038?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0926337319300384
2119,A facile synthesis of nanocrystalline CoFe<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>4</ce:inf> embedded one-dimensional ZnO hetero-structure and its use in photocatalysis,Journal of Molecular Catalysis A: Chemical,10.1016/j.molcata.2012.07.032,2012-11-30,https://api.elsevier.com/content/article/pii/S1381116912002452,https://api.elsevier.com/content/article/doi/10.1016/j.molcata.2012.07.032?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1381116912002452
2120,Chapter 17: Solar cell based on carbon and graphene nanomaterials,Sustainable Material Solutions for Solar Energy Technologies,10.1016/B978-0-12-821592-0.00012-1,2021-12-31,https://api.elsevier.com/content/article/pii/B9780128215920000121,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-821592-0.00012-1?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128215920000121
2121,Facile synthesis of novel octahedral Cu<ce:inf loc=post>2</ce:inf>O/Ag<ce:inf loc=post>3</ce:inf>PO<ce:inf loc=post>4</ce:inf> composite with enhanced visible light photocatalysis,Materials Letters,10.1016/j.matlet.2017.06.111,2017-11-01,https://api.elsevier.com/content/article/pii/S0167577X1731011X,https://api.elsevier.com/content/article/doi/10.1016/j.matlet.2017.06.111?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167577X1731011X
2122,Nanomaterials as electrocatalyst for hydrogen and oxygen evolution reaction: Exploitation of challenges and current progressions,Polyhedron,10.1016/j.poly.2020.114871,2021-01-01,https://api.elsevier.com/content/article/pii/S0277538720305283,https://api.elsevier.com/content/article/doi/10.1016/j.poly.2020.114871?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0277538720305283
2123,Template-free synthesis of CdS hollow nanospheres based on an ionic liquid assisted hydrothermal process and their application in photocatalysis,Journal of Solid State Chemistry,10.1016/j.jssc.2010.04.001,2010-06-30,https://api.elsevier.com/content/article/pii/S0022459610001349,https://api.elsevier.com/content/article/doi/10.1016/j.jssc.2010.04.001?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0022459610001349
2124,Chapter 7: New graphene-based nanocomposite for photocatalysis,Handbook of Nanomaterials for Wastewater Treatment,10.1016/B978-0-12-821496-1.00015-5,2021-12-31,https://api.elsevier.com/content/article/pii/B9780128214961000155,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-821496-1.00015-5?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128214961000155
2125,"Ferrite-based photocatalysts: Synthesis, modifications, and key parameters in photocatalytic-related applications",Materials Today Communications,10.1016/j.mtcomm.2024.109556,2024-08-31,https://api.elsevier.com/content/article/pii/S235249282401537X,https://api.elsevier.com/content/article/doi/10.1016/j.mtcomm.2024.109556?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S235249282401537X
2126,Recent advances in biological applications of nanomaterials through defect engineering,Science of The Total Environment,10.1016/j.scitotenv.2021.151647,2022-04-10,https://api.elsevier.com/content/article/pii/S0048969721067231,https://api.elsevier.com/content/article/doi/10.1016/j.scitotenv.2021.151647?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0048969721067231
2127,Chapter 1: Fundamentals of Nanomaterials and Polymer Nanocomposites,Nanomaterials and Polymer Nanocomposites,10.1016/B978-0-12-814615-6.00001-1,2019-12-31,https://api.elsevier.com/content/article/pii/B9780128146156000011,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-814615-6.00001-1?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128146156000011
2128,Recent advances in single-atom catalysts (SACs) for photocatalytic applications,Materials Reports: Energy,10.1016/j.matre.2024.100285,2024-08-31,https://api.elsevier.com/content/article/pii/S2666935824000557,https://api.elsevier.com/content/article/doi/10.1016/j.matre.2024.100285?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2666935824000557
2129,Self-assembled perylene diimide based supramolecular heterojunction with Bi<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf> for efficient visible-light-driven photocatalysis,Applied Catalysis B: Environmental,10.1016/j.apcatb.2018.03.059,2018-09-15,https://api.elsevier.com/content/article/pii/S0926337318302583,https://api.elsevier.com/content/article/doi/10.1016/j.apcatb.2018.03.059?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0926337318302583
2130,Chapter 7: Antimicrobial activities of nanomaterials,Advances in Smart Nanomaterials and their Applications,10.1016/B978-0-323-99546-7.00007-0,2023-12-31,https://api.elsevier.com/content/article/pii/B9780323995467000070,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-99546-7.00007-0?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323995467000070
2131,A review of carbon dots in synthesis strategy,Coordination Chemistry Reviews,10.1016/j.ccr.2023.215468,2024-01-01,https://api.elsevier.com/content/article/pii/S0010854523004575,https://api.elsevier.com/content/article/doi/10.1016/j.ccr.2023.215468?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0010854523004575
2132,"Synthesis, characterization, photocatalytic effect of CuS-ZnO nanocomposite on photodegradation of Congo red and phenol pollutant",Inorganic Chemistry Communications,10.1016/j.inoche.2022.109797,2022-09-30,https://api.elsevier.com/content/article/pii/S1387700322006050,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2022.109797?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700322006050
2133,Fabrication of novel Ag/AgVO<ce:inf loc=post>3</ce:inf>/WO<ce:inf loc=post>3</ce:inf> homojunction/heterojunction nanomaterials with highly enhanced photocatalytic activity- Investigation on type Ӏ <ce:italic>plus</ce:italic> Z-scheme mechanism,Journal of Alloys and Compounds,10.1016/j.jallcom.2020.156274,2020-12-15,https://api.elsevier.com/content/article/pii/S0925838820326384,https://api.elsevier.com/content/article/doi/10.1016/j.jallcom.2020.156274?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925838820326384
2134,Surface defect and rational design of TiO<ce:inf loc=post>2−x</ce:inf> nanobelts/ g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> nanosheets/ CdS quantum dots hierarchical structure for enhanced visible-light-driven photocatalysis,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2018.11.152,2019-01-15,https://api.elsevier.com/content/article/pii/S0360319918337844,https://api.elsevier.com/content/article/doi/10.1016/j.ijhydene.2018.11.152?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0360319918337844
2135,Recent progress of NH<ce:inf loc=post>2</ce:inf>-MIL-125(Ti)-based photocatalytic system in energy production and environmental purification,Chemical Engineering Journal,10.1016/j.cej.2024.154689,2024-10-01,https://api.elsevier.com/content/article/pii/S1385894724061801,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2024.154689?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894724061801
2136,Tragacanth gum mediated green fabrication of mesoporous titania nanomaterials: Application in photocatalytic degradation of crystal violet,Journal of Environmental Management,10.1016/j.jenvman.2021.112680,2021-08-01,https://api.elsevier.com/content/article/pii/S0301479721007428,https://api.elsevier.com/content/article/doi/10.1016/j.jenvman.2021.112680?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0301479721007428
2137,"Controllable synthesis, optical and photocatalytic properties of CuS nanomaterials with hierarchical structures",Powder Technology,10.1016/j.powtec.2009.11.018,2010-03-10,https://api.elsevier.com/content/article/pii/S0032591009006184,https://api.elsevier.com/content/article/doi/10.1016/j.powtec.2009.11.018?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0032591009006184
2138,TiO<ce:inf loc=post>2</ce:inf> photocatalysis and related surface phenomena,Surface Science Reports,10.1016/j.surfrep.2008.10.001,2008-12-15,https://api.elsevier.com/content/article/pii/S0167572908000757,https://api.elsevier.com/content/article/doi/10.1016/j.surfrep.2008.10.001?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167572908000757
2139,"Monodisperse rutile microspheres with ultrasmall nanorods on surfaces: Synthesis, characterization, luminescence, and photocatalysis",Journal of Colloid and Interface Science,10.1016/j.jcis.2012.06.086,2012-11-01,https://api.elsevier.com/content/article/pii/S0021979712007771,https://api.elsevier.com/content/article/doi/10.1016/j.jcis.2012.06.086?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0021979712007771
2140,Nanomaterials in analytical atomic spectrometry,TrAC Trends in Analytical Chemistry,10.1016/j.trac.2012.06.002,2012-10-31,https://api.elsevier.com/content/article/pii/S0165993612001926,https://api.elsevier.com/content/article/doi/10.1016/j.trac.2012.06.002?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0165993612001926
2141,Ball milling as a mechanochemical technology for fabrication of novel biochar nanomaterials,Bioresource Technology,10.1016/j.biortech.2020.123613,2020-09-30,https://api.elsevier.com/content/article/pii/S0960852420308853,https://api.elsevier.com/content/article/doi/10.1016/j.biortech.2020.123613?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0960852420308853
2142,MOF based nanocomposites for photocatalytic degradation of pollutants in water: A critical review,Journal of Photochemistry and Photobiology A: Chemistry,10.1016/j.jphotochem.2023.115244,2024-01-15,https://api.elsevier.com/content/article/pii/S1010603023007098,https://api.elsevier.com/content/article/doi/10.1016/j.jphotochem.2023.115244?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1010603023007098
2143,Enhancing nanofiber characteristics through solvothermal approaches for environmental cleaning and energy-saving applications,Materials Today Communications,10.1016/j.mtcomm.2024.110120,2024-08-31,https://api.elsevier.com/content/article/pii/S2352492824021019,https://api.elsevier.com/content/article/doi/10.1016/j.mtcomm.2024.110120?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2352492824021019
2144,Chapter 1: Bismuth-based nanomaterials for energy applications,Sustainable Material Solutions for Solar Energy Technologies,10.1016/B978-0-12-821592-0.00001-7,2021-12-31,https://api.elsevier.com/content/article/pii/B9780128215920000017,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-821592-0.00001-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128215920000017
2145,Hydrothermal transformation of titanate nanotubes into single-crystalline TiO<ce:inf loc=post>2</ce:inf> nanomaterials with controlled phase composition and morphology,Materials Research Bulletin,10.1016/j.materresbull.2010.03.016,2010-07-31,https://api.elsevier.com/content/article/pii/S0025540810000991,https://api.elsevier.com/content/article/doi/10.1016/j.materresbull.2010.03.016?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0025540810000991
2146,Preparation of Cobalt tungstate nanomaterials and study on sonocatalytic degradation of Safranin t,Separation and Purification Technology,10.1016/j.seppur.2021.119405,2021-12-01,https://api.elsevier.com/content/article/pii/S138358662101114X,https://api.elsevier.com/content/article/doi/10.1016/j.seppur.2021.119405?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S138358662101114X
2147,Properties and behavior of carbon nanomaterials when interfacing neuronal cells: How far have we come?,Carbon,10.1016/j.carbon.2018.11.026,2019-03-31,https://api.elsevier.com/content/article/pii/S0008622318310492,https://api.elsevier.com/content/article/doi/10.1016/j.carbon.2018.11.026?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0008622318310492
2148,Green combustion synthesis of multifunctional inorganic ZnO: Co<ce:sup loc=post>2+</ce:sup> (1–11 mol%) nanoparticles: Electrochemical and photocatalytic applications,Inorganica Chimica Acta,10.1016/j.ica.2024.121924,2024-04-01,https://api.elsevier.com/content/article/pii/S0020169324000148,https://api.elsevier.com/content/article/doi/10.1016/j.ica.2024.121924?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0020169324000148
